,location,country_code,latitude,longitude,confirmed,dead,recovered,velocity_confirmed,velocity_dead,velocity_recovered,updated
8784,"Hardeman County, Texas",us,34.2177242,-99.634135,231,6.0,0.0,43,0,0,2020-12-17 17:48:16.112082+00:00
8785,"Comal County, Texas",us,29.8105572,-98.2212979,5499,122.0,0.0,79,0,0,2020-12-17 17:48:16.112082+00:00
8786,Caraí,br,-17.1866315,-41.70074640000001,2,0.0,,1,0,0,2020-06-13 00:19:50.205627+00:00
8787,"Steele County, Minnesota",us,43.9758523,-93.17796589999999,2383,9.0,,12,0,0,2020-12-17 17:45:41.346197+00:00
8788,"Neshoba County, Mississippi",us,32.8057157,-89.1705998,2675,133.0,,40,0,0,2020-12-17 17:45:41.346197+00:00
8789,Aracatu,br,-14.3679321,-41.401196,12,0.0,,5,0,0,2020-06-13 00:19:42.441297+00:00
8790,"Lake County, Montana",us,47.671374,-114.1339242,1361,16.0,,9,0,0,2020-12-17 17:45:41.346197+00:00
8791,"Kings County, New York",us,40.6781784,-73.9441579,105006,7587.0,0.0,1037,4,0,2020-12-17 17:48:16.112082+00:00
8792,"Morrow County, Oregon",us,45.4514124,-119.6243921,760,7.0,,5,0,0,2020-12-17 17:45:41.346197+00:00
8793,Anambra,ng,6.220899699999999,6.9369559,285,19.0,265.0,0,0,0,2020-12-18 17:48:46.102237+00:00
8794,"El Paso County, Texas",us,31.8039824,-106.2051484,94240,1437.0,0.0,381,19,0,2020-12-17 17:48:16.112082+00:00
8795,Brotas de Macaúbas,br,-12.0011499,-42.6303208,0,0.0,,0,0,0,2020-06-13 00:19:47.022905+00:00
8796,"Franklin County, Vermont",us,44.8429222,-72.9340443,424,18.0,0.0,7,0,0,2020-12-17 17:48:16.112082+00:00
8797,"Unassigned County, Alabama",us,32.3182314,-86.902298,13347,134.0,0.0,187,0,0,2020-09-15 17:47:25.908897+00:00
8798,Salgadinho,br,-7.927315399999999,-35.65060920000001,19,0.0,,5,0,0,2020-06-13 00:20:26.917663+00:00
8799,Toledo,br,-24.7254277,-53.7420329,191,2.0,,31,0,0,2020-06-13 00:20:36.837859+00:00
8800,Basilicata,it,40.63947052,15.80514834,9890,218.0,3635.0,73,1,110,2020-12-18 17:53:09.271835+00:00
8801,"Prince George County, Virginia",us,37.1593052,-77.2405153,1636,7.0,0.0,20,0,0,2020-12-17 17:48:16.112082+00:00
8802,Maracanã,br,-22.9121089,-43.2301558,83,11.0,,0,0,0,2020-06-13 00:20:11.453932+00:00
8803,"Allegany County, Maryland",us,39.6255251,-78.6114999,4919,128.0,,71,2,0,2020-12-17 17:45:41.346197+00:00
8804,Côtes-d'Armor,fr,48.5108101,-3.3263676,694,99.0,501.0,0,0,0,2020-12-18 17:53:11.984460+00:00
8805,Florianópolis,br,-27.5948698,-48.54821949999999,900,9.0,,20,0,0,2020-06-13 00:19:58.445607+00:00
8806,Crateús,br,-5.178204,-40.6695522,346,10.0,,4,0,0,2020-06-13 00:19:54.181848+00:00
8807,Colíder,br,-10.8040961,-55.4554688,21,2.0,,1,0,0,2020-06-13 00:19:52.525440+00:00
8808,Lagoa dos Gatos,br,-8.6923537,-35.8934136,31,3.0,,2,0,0,2020-06-13 00:20:08.964109+00:00
8809,Manhuaçu,br,-20.2560426,-42.0286179,49,3.0,,1,0,0,2020-06-13 00:20:11.203987+00:00
8810,Cambará do Sul,br,-29.047902,-50.14426479999999,2,0.0,,0,0,0,2020-06-13 00:19:48.623464+00:00
8811,Cedro,br,-6.6041123,-39.0586552,4,0.0,,0,0,0,2020-06-13 00:19:51.318192+00:00
8812,Capitão Gervásio Oliveira,br,-8.497992,-41.8169269,3,0.0,,0,0,0,2020-06-13 00:19:49.876680+00:00
8813,Tapejara,br,-23.7335535,-52.8710205,96,0.0,,0,0,0,2020-06-13 00:20:35.880468+00:00
8814,"Shasta County, California",us,40.7908864,-121.8474493,7000,65.0,,73,2,0,2020-12-17 17:45:41.346197+00:00
8815,"Dubois County, Indiana",us,38.357918,-86.8220341,3704,36.0,,70,0,0,2020-12-17 17:45:41.346197+00:00
8816,"Lamar County, Georgia",us,33.0765883,-84.14351359999999,920,29.0,,28,0,0,2020-12-17 17:45:41.346197+00:00
8817,"Lewis and Clark County, Montana",us,47.2963974,-112.4029787,4139,29.0,,80,1,0,2020-12-17 17:45:41.346197+00:00
8818,Dandong,cn,40.000787,124.35445,11,0.0,11.0,0,0,0,2020-12-18 17:54:48.508171+00:00
8819,"Franklin County, Kansas",us,38.6165913,-95.3102505,1453,17.0,,0,0,0,2020-12-18 17:45:39.083225+00:00
8820,"Langlade County, Wisconsin",us,45.220083,-89.01021329999999,1813,39.0,0.0,11,10,0,2020-12-17 17:48:16.112082+00:00
8821,"Allegan County, Michigan",us,42.5709865,-86.3376761,5244,49.0,,59,2,0,2020-12-17 17:45:41.346197+00:00
8822,Caçador,br,-26.7761609,-51.0124989,48,2.0,,0,0,0,2020-06-13 00:19:51.196409+00:00
8823,Australian Capital Territory,au,-35.4734679,149.0123679,108,3.0,105.0,0,0,0,2020-07-01 06:48:26.923057+00:00
8824,"Pike County, Arkansas",us,34.1876975,-93.66232389999999,533,7.0,,9,1,0,2020-12-17 17:45:41.346197+00:00
8825,Orlândia,br,-20.7172315,-47.8803602,37,4.0,,0,0,0,2020-06-13 00:20:17.542934+00:00
8826,"Ventura County, California",us,34.3704884,-119.1390642,28643,207.0,,707,3,0,2020-12-17 17:45:41.346197+00:00
8827,Changning district,cn,31.220367,121.424624,13,0.0,13.0,0,0,0,2020-12-18 17:54:48.508171+00:00
8828,"Platte County, Wyoming",us,42.0505555,-104.8454619,398,8.0,,0,0,0,2020-12-18 17:45:39.083225+00:00
8829,Rondonópolis,br,-16.465423,-54.6387934,407,12.0,,16,0,0,2020-06-13 00:20:26.575314+00:00
8830,"Anderson County, South Carolina",us,34.5528328,-82.6483442,10080,258.0,0.0,154,3,0,2020-12-17 17:48:16.112082+00:00
8831,Segeberg,de,53.96130650000001,10.1528455,2092,42.0,,0,0,0,2020-12-17 00:00:00+00:00
8832,Balneário Gaivota,br,-29.1546867,-49.5809106,8,1.0,,0,0,0,2020-06-13 00:19:43.999335+00:00
8833,Chorrochó,br,-9.3334282,-39.2375507,2,0.0,,0,0,0,2020-06-13 00:19:51.814329+00:00
8834,"Calaveras County, California",us,38.1960477,-120.6805037,821,22.0,,22,0,0,2020-12-17 17:45:41.346197+00:00
8835,Calabria,it,38.90597598,16.59440194,20720,414.0,11803.0,229,6,672,2020-12-18 17:53:09.279550+00:00
8836,Areas to be identified,cn,37.09024,-95.712891,1,0.0,1.0,0,0,0,2020-12-18 17:54:48.508171+00:00
8837,Huangshan,cn,29.714699,118.337521,9,0.0,9.0,0,0,0,2020-12-18 17:54:48.508171+00:00
8838,"Oglethorpe County, Georgia",us,33.9119731,-83.03613759999999,714,14.0,,23,0,0,2020-12-17 17:45:41.346197+00:00
8839,"Rice County, Minnesota",us,44.2749995,-93.33889169999999,5015,47.0,,42,0,0,2020-12-17 17:45:41.346197+00:00
8840,"Iredell County, North Carolina",us,35.8310501,-80.89865019999999,7692,61.0,,63,0,0,2020-12-17 17:45:41.346197+00:00
8841,"Deuel County, South Dakota",us,44.7311414,-96.663812,383,6.0,0.0,2,0,0,2020-12-17 17:48:16.112082+00:00
8842,Espera Feliz,br,-20.652053,-41.9091561,39,0.0,,0,0,0,2020-06-13 00:19:57.448776+00:00
8843,"Taylor County, Wisconsin",us,45.2231325,-90.529916,1672,18.0,0.0,14,5,0,2020-12-17 17:48:16.112082+00:00
8844,Vulkaneifel,de,50.2745932,6.781062899999999,861,22.0,,0,0,0,2020-12-17 00:00:00+00:00
8845,"Greene County, Arkansas",us,36.1314931,-90.563609,3943,48.0,,54,1,0,2020-12-17 17:45:41.346197+00:00
8846,Carinhanha,br,-14.3024774,-43.76801,1,0.0,,0,0,0,2020-06-13 00:19:50.365955+00:00
8847,Landes,fr,43.9412045,-0.7532808999999999,556,85.0,340.0,0,0,0,2020-12-18 17:53:11.974782+00:00
8848,Nova União,br,-19.6880648,-43.5834574,14,0.0,,0,0,0,2020-06-13 00:20:16.764191+00:00
8849,Nova Olinda do Norte,br,-3.8924201,-59.0918517,163,14.0,,0,0,0,2020-06-13 00:20:16.459638+00:00
8850,Novais,br,-20.9961946,-48.9183822,2,0.0,,0,0,0,2020-06-13 00:20:16.829466+00:00
8851,Olivedos,br,-6.990291699999999,-36.242942,8,0.0,,0,0,0,2020-06-13 00:20:17.424403+00:00
8852,Rio das Ostras,br,-22.4650817,-41.9394892,531,26.0,,0,0,0,2020-06-13 00:20:26.306924+00:00
8853,São Mateus,br,-18.7002308,-40.0633101,359,7.0,,4,0,0,2020-06-13 00:20:34.514054+00:00
8854,São José do Povo,br,-16.4652635,-54.2535776,7,0.0,,0,0,0,2020-06-13 00:20:33.293672+00:00
8855,Tutóia,br,-2.7617832,-42.2759064,485,13.0,,24,1,0,2020-06-13 00:20:37.940143+00:00
8856,Nariño,co,1.289151,-77.35794000000001,2030,69.0,633.0,41,2,17,2020-06-13 00:20:43.704995+00:00
8857,São José do Xingu,br,-10.805729,-52.7400371,2,0.0,,0,0,0,2020-06-13 00:20:33.385565+00:00
8858,Boa Esperança,br,-21.0928252,-45.5629603,36,2.0,,1,0,0,2020-06-13 00:19:45.600557+00:00
8859,Pinhão,br,-10.5685848,-37.7228596,7,2.0,,0,0,0,2020-06-13 00:20:20.904632+00:00
8860,Al Badʻ,sa,28.4787856,35.0202349,16,0.0,10.0,0,0,0,2020-07-01 06:48:20.304323+00:00
8861,Olhos-d'Água,br,-17.3986534,-43.5723989,0,0.0,,0,0,0,2020-06-13 00:20:17.381671+00:00
8862,Araguacema,br,-8.8086045,-49.5568225,0,0.0,,0,0,0,2020-06-13 00:19:42.524740+00:00
8863,AR RIYAD,sa,24.7135517,46.6752957,43552,323.0,33762.0,0,0,0,2020-07-01 06:48:18.893128+00:00
8864,Leipzig,de,51.3396955,12.3730747,10272,104.0,,0,0,0,2020-12-17 00:00:00+00:00
8865,"Holmes County, Florida",us,30.8740806,-85.80766,1411,19.0,,55,0,0,2020-12-17 17:45:41.346197+00:00
8866,"Baker County, Oregon",us,44.7652304,-117.67692,378,4.0,,2,0,0,2020-12-17 17:45:41.346197+00:00
8867,"Alpena County, Michigan",us,45.0168239,-83.1116742,1018,21.0,,12,0,0,2020-12-17 17:45:41.346197+00:00
8868,Águas da Prata,br,-21.9469685,-46.7185861,1,0.0,,0,0,0,2020-06-13 00:20:40.459422+00:00
8869,Guarará,br,-21.7308448,-43.0338442,1,0.0,,0,0,0,2020-06-13 00:20:00.685470+00:00
8870,"Livingston County, Illinois",us,40.8688604,-88.55653099999999,2840,52.0,,28,8,0,2020-12-17 17:45:41.346197+00:00
8871,Santa Rita do Passa Quatro,br,-21.7076035,-47.47914859999999,14,1.0,,0,0,0,2020-06-13 00:20:28.280684+00:00
8872,Aparecida do Rio Negro,br,-9.9528404,-47.97496160000001,0,0.0,,0,0,0,2020-06-11 22:48:16.538223+00:00
8873,Caiabu,br,-22.0134038,-51.2361556,5,1.0,,0,0,0,2020-06-13 00:19:48.169252+00:00
8874,Rio das Pedras,br,-22.839754,-47.6073575,25,0.0,,0,0,0,2020-06-13 00:20:26.317082+00:00
8875,"LaGrange County, Indiana",us,41.62887020000001,-85.39627689999999,1876,43.0,,12,2,0,2020-12-17 17:45:41.346197+00:00
8876,Campo Novo,br,-27.6796837,-53.80572979999999,1,0.0,,0,0,0,2020-06-13 00:19:49.133433+00:00
8877,"Avery County, North Carolina",us,36.1198414,-81.909826,1224,13.0,,23,0,0,2020-12-17 17:45:41.346197+00:00
8878,"Warren County, Ohio",us,39.4241422,-84.1857115,13156,101.0,,267,1,0,2020-12-17 17:45:41.346197+00:00
8879,Salesópolis,br,-23.5339177,-45.8496137,22,3.0,,1,0,0,2020-06-13 00:20:26.886232+00:00
8880,Barra do Mendes,br,-11.8079608,-42.05779099999999,2,0.0,,0,0,0,2020-06-13 00:19:44.414004+00:00
8881,Bonfinópolis de Minas,br,-16.5656154,-45.9893701,1,0.0,,0,0,0,2020-06-13 00:19:46.280845+00:00
8882,"Bradford County, Pennsylvania",us,41.83625019999999,-76.5488232,2639,49.0,,73,0,0,2020-12-17 17:45:41.346197+00:00
8883,"Ringgold County, Iowa",us,40.7973811,-94.315422,333,6.0,,13,0,0,2020-12-17 17:45:41.346197+00:00
8884,"Lee County, Kentucky",us,37.599443,-83.7199136,1012,17.0,,10,0,0,2020-12-17 17:45:41.346197+00:00
8885,Guararapes,br,-21.2528534,-50.6458452,32,1.0,,1,0,0,2020-06-13 00:20:00.660029+00:00
8886,Almas,br,-11.4661744,-47.2498403,0,0.0,,0,0,0,2020-06-11 22:48:15.097574+00:00
8887,"Wolfe County, Kentucky",us,37.75508689999999,-83.46435509999999,265,1.0,,4,0,0,2020-12-17 17:45:41.346197+00:00
8888,"Monroe County, Mississippi",us,33.8773585,-88.55653099999999,2580,83.0,,33,1,0,2020-12-17 17:45:41.346197+00:00
8889,Berlin Pankow,de,52.5928787,13.4317001,6689,72.0,,0,0,0,2020-12-17 00:00:00+00:00
8890,Constantina,br,-27.6725055,-53.0244018,11,0.0,,2,0,0,2020-06-13 00:19:53.210722+00:00
8891,Cabaceiras,br,-7.490498499999999,-36.2877792,2,0.0,,0,0,0,2020-06-13 00:19:47.667594+00:00
8892,"Treasure County, Montana",us,46.2106667,-107.2586096,39,1.0,,0,0,0,2020-12-18 17:45:39.083225+00:00
8893,"Pickens County, South Carolina",us,34.9046217,-82.6483442,8533,119.0,0.0,117,3,0,2020-12-17 17:48:16.112082+00:00
8894,"La Plata County, Colorado",us,37.2125857,-107.763621,1950,19.0,,30,4,0,2020-12-17 17:45:41.346197+00:00
8895,"Teller County, Colorado",us,38.86115789999999,-105.1726816,888,7.0,,7,0,0,2020-12-17 17:45:41.346197+00:00
8896,Caparaó,br,-20.5238258,-41.9054359,1,0.0,,0,0,0,2020-06-13 00:19:49.703025+00:00
8897,"Lee County, Illinois",us,41.6789842,-89.3226954,2450,60.0,,19,33,0,2020-12-17 17:45:41.346197+00:00
8898,"Custer County, Idaho",us,44.3331898,-114.2614334,189,2.0,,1,0,0,2020-12-17 17:45:41.346197+00:00
8899,"Bottineau County, North Dakota",us,48.7820733,-100.7486336,589,19.0,,0,0,0,2020-12-18 17:45:39.083225+00:00
8900,Tabalah,sa,19.9969372,42.22637830000001,55,0.0,31.0,0,0,0,2020-07-01 06:48:20.148289+00:00
8901,Santo Inácio,br,-22.6962457,-51.7904674,6,0.0,,1,0,0,2020-06-13 00:20:29.366249+00:00
8902,Balneário Camboriú,br,-27.0015966,-48.6379041,608,4.0,,11,0,0,2020-06-13 00:19:43.988804+00:00
8903,Antonina do Norte,br,-6.776465699999999,-39.9890185,6,0.0,,0,0,0,2020-06-13 00:19:42.052463+00:00
8904,Cacimbas,br,-7.2111216,-37.0578923,24,0.0,,4,0,0,2020-06-13 00:19:48.001984+00:00
8905,Bariq,sa,18.9305324,41.929569,26,0.0,0.0,0,0,0,2020-07-01 06:48:20.328241+00:00
8906,Ilha Grande,br,-23.1520839,-44.2289441,9,1.0,,0,0,0,2020-06-13 00:20:02.247135+00:00
8907,São Carlos,br,-22.0087082,-47.8909263,239,7.0,,4,2,0,2020-06-13 00:20:31.977650+00:00
8908,Harad,sa,24.1353686,49.0817124,1,0.0,0.0,0,0,0,2020-07-01 06:48:20.341478+00:00
8909,Alvorada de Minas,br,-18.7319134,-43.3644636,1,0.0,,0,0,0,2020-06-13 00:19:41.348520+00:00
8910,Serra do Navio,br,0.9016848000000001,-52.00339990000001,306,4.0,,0,0,0,2020-06-13 00:20:30.424580+00:00
8911,Westfália,br,-29.4175693,-51.7659132,38,0.0,,0,0,0,2020-06-13 00:20:40.099113+00:00
8912,Itaeté,br,-12.9835662,-40.9681136,43,0.0,,2,0,0,2020-06-13 00:20:03.745181+00:00
8913,Dachau,de,48.2629984,11.4339022,4098,73.0,,0,0,0,2020-12-17 00:00:00+00:00
8914,Queimados,br,-22.7106685,-43.5522256,1255,19.0,,0,0,0,2020-06-13 00:20:24.545358+00:00
8915,Gavião Peixoto,br,-21.8357159,-48.4932725,10,0.0,,0,0,0,2020-06-13 00:19:59.461998+00:00
8916,Charente,fr,45.7519958,0.1534761,293,46.0,209.0,0,0,0,2020-12-18 17:53:11.988138+00:00
8917,Ibiá,br,-19.4878116,-46.5450499,23,0.0,,7,0,0,2020-06-13 00:20:01.712001+00:00
8918,Xining,cn,36.617134,101.778223,15,0.0,15.0,0,0,0,2020-12-18 17:54:48.508171+00:00
8919,Zhanjiang,cn,21.270702,110.359368,30,0.0,30.0,0,0,0,2020-12-18 17:54:48.508171+00:00
8920,"Oswego County, New York",us,43.4553461,-76.5104973,2598,21.0,,51,1,0,2020-12-17 17:45:41.346197+00:00
8921,Iati,br,-9.043243499999999,-36.8476268,2,0.0,,0,0,0,2020-06-13 00:20:01.262692+00:00
8922,Coesfeld,de,51.9382944,7.1675831,2555,27.0,,0,0,0,2020-12-17 00:00:00+00:00
8923,"Donley County, Texas",us,34.9875355,-100.8903099,224,5.0,0.0,0,0,0,2020-12-17 17:48:16.112082+00:00
8924,"Calhoun County, Georgia",us,31.5621777,-84.6479124,352,11.0,,1,0,0,2020-12-17 17:45:41.346197+00:00
8925,Heliodora,br,-22.0665234,-45.5422214,5,0.0,,0,0,0,2020-06-13 00:20:01.038039+00:00
8926,"Madison County, Kentucky",us,37.7143001,-84.3121264,5206,25.0,,81,6,0,2020-12-17 17:45:41.346197+00:00
8927,Horizonte,br,-19.9166813,-43.9344931,673,33.0,,8,2,0,2020-06-13 00:20:01.122782+00:00
8928,Torrinha,br,-22.4242595,-48.1736484,34,0.0,,0,0,0,2020-06-13 00:20:36.950686+00:00
8929,"Nance County, Nebraska",us,41.3995947,-98.04651849999999,343,5.0,,2,0,0,2020-12-17 17:45:41.346197+00:00
8930,"Garfield County, Montana",us,47.2662361,-107.1263146,69,2.0,,2,0,0,2020-12-17 17:45:41.346197+00:00
8931,Joaquim Gomes,br,-9.1332287,-35.7477041,69,5.0,,5,0,0,2020-06-13 00:20:07.211912+00:00
8932,"Twin Falls County, Idaho",us,42.335252,-114.6758916,7571,111.0,,47,2,0,2020-12-17 17:45:41.346197+00:00
8933,"Habersham County, Georgia",us,34.6478893,-83.54965659999999,3053,85.0,,58,0,0,2020-12-17 17:45:41.346197+00:00
8934,Goioxim,br,-25.1931339,-51.991587,1,0.0,,0,0,0,2020-06-13 00:19:59.801431+00:00
8935,"Santa Cruz County, Arizona",us,31.5986127,-110.8076084,5170,85.0,,73,0,0,2020-12-17 17:45:41.346197+00:00
8936,Colônia do Piauí,br,-7.2269159,-42.1759322,3,0.0,,0,0,0,2020-06-13 00:19:52.592054+00:00
8937,"Moniteau County, Missouri",us,38.5827118,-92.5792482,1390,16.0,,0,0,0,2020-12-18 17:45:39.083225+00:00
8938,"Crane County, Texas",us,31.4654966,-102.5298028,477,9.0,0.0,1,0,0,2020-12-17 17:48:16.112082+00:00
8939,Pradópolis,br,-21.3593144,-48.07247479999999,9,2.0,,1,0,0,2020-06-13 00:20:23.572796+00:00
8940,"Williamson County, Tennessee",us,35.9179271,-86.86218269999999,14786,107.0,0.0,229,4,0,2020-12-17 17:48:16.112082+00:00
8941,Campo Novo do Parecis,br,-13.6546364,-57.8942723,56,0.0,,0,0,0,2020-06-13 00:19:49.123296+00:00
8942,Emas,br,-18.1224329,-52.9084534,1,0.0,,0,0,0,2020-06-13 00:19:57.091866+00:00
8943,"Craighead County, Arkansas",us,35.8260959,-90.6773046,8823,114.0,,156,2,0,2020-12-17 17:45:41.346197+00:00
8944,Lençóis Paulista,br,-22.5988166,-48.792312,516,11.0,,63,1,0,2020-06-13 00:20:09.637504+00:00
8945,"Grant County, Arkansas",us,34.2628015,-92.4208713,820,10.0,,28,0,0,2020-12-17 17:45:41.346197+00:00
8946,Al Harajah,sa,17.9203758,43.3729033,92,0.0,15.0,0,0,0,2020-07-01 06:48:20.113907+00:00
8947,Rendsburg-Eckernförde,de,54.2952752,9.846644399999999,1358,17.0,,0,0,0,2020-12-17 00:00:00+00:00
8948,Castanheiras,br,-11.4277673,-61.9504713,3,0.0,,0,0,0,2020-06-13 00:19:50.873483+00:00
8949,Donetsk Oblast,ua,48.015883,37.80285,30466,626.0,20377.0,0,0,0,2020-12-18 17:54:56.352512+00:00
8950,"Wadena County, Minnesota",us,46.6415934,-94.936044,1038,10.0,,3,0,0,2020-12-17 17:45:41.346197+00:00
8951,Shiga,jp,35.3292014,136.0563212,100,1.0,97.0,0,0,0,2020-06-13 00:21:00.696874+00:00
8952,Engenheiro Navarro,br,-17.287344,-43.9514819,1,0.0,,0,0,0,2020-06-13 00:19:57.214880+00:00
8953,"Walworth County, South Dakota",us,45.381146,-100.0944336,584,13.0,0.0,4,0,0,2020-12-17 17:48:16.112082+00:00
8954,Araquari,br,-26.3753072,-48.7205174,43,0.0,,-1,0,0,2020-06-13 00:19:42.759422+00:00
8955,Boa Vista,br,2.8235098,-60.6758331,5061,152.0,,0,0,0,2020-06-13 00:19:45.733296+00:00
8956,Divinópolis do Tocantins,br,-9.802883699999999,-49.2133614,4,0.0,,0,0,0,2020-06-13 00:19:56.379088+00:00
8957,Várzea,br,-23.2140719,-46.8238911,10,0.0,,0,0,0,2020-06-13 00:20:40.012727+00:00
8958,Arraias,br,-12.9415588,-46.9335092,1,0.0,,0,0,0,2020-06-13 00:19:43.322805+00:00
8959,Dona Inês,br,-6.6034771,-35.6262828,5,0.0,,0,0,0,2020-06-13 00:19:56.679111+00:00
8960,Formigueiro,br,-30.0010433,-53.50092000000001,77,0.0,,0,0,0,2020-06-13 00:19:58.508554+00:00
8961,São Simão,br,-18.9948053,-50.5465642,6,0.0,,0,0,0,2020-06-13 00:20:35.271648+00:00
8962,Barro Duro,br,-5.8171253,-42.5150349,30,1.0,,0,0,0,2020-06-13 00:19:44.626312+00:00
8963,Diamantino,br,-14.4054581,-56.4335847,7,1.0,,3,0,0,2020-06-13 00:19:56.223057+00:00
8964,Ribeirão Vermelho,br,-21.1883461,-45.0641062,0,0.0,,0,0,0,2020-06-13 00:20:25.742896+00:00
8965,"Polk County, Florida",us,27.8617347,-81.6911559,32432,739.0,,436,4,0,2020-12-17 17:45:41.346197+00:00
8966,Ibicaraí,br,-14.8619743,-39.5872694,39,0.0,,8,0,0,2020-06-13 00:20:01.418950+00:00
8967,"Lonoke County, Arkansas",us,34.7591647,-91.9099238,3472,69.0,,60,0,0,2020-12-17 17:45:41.346197+00:00
8968,Olho d'Água do Borges,br,-5.955293,-37.7049692,0,0.0,,0,0,0,2020-05-24 22:03:54.747248+00:00
8969,Guarani,br,-21.3597327,-43.0446762,1,0.0,,0,0,0,2020-06-13 00:20:00.573004+00:00
8970,"Hamblen County, Tennessee",us,36.2054334,-83.2934086,4873,70.0,0.0,137,2,0,2020-12-17 17:48:16.112082+00:00
8971,João Câmara,br,-5.5343654,-35.8130837,49,2.0,,0,0,0,2020-06-13 00:20:07.478597+00:00
8972,Xingtai,cn,37.070834,114.504677,23,1.0,22.0,0,0,0,2020-12-18 17:54:48.508171+00:00
8973,Paraty,br,-23.2200382,-44.7204287,134,7.0,,0,0,0,2020-06-13 00:20:18.755172+00:00
8974,"Harmon County, Oklahoma",us,34.7305114,-99.8124935,189,0.0,,2,0,0,2020-12-17 17:45:41.346197+00:00
8975,São João da Baliza,br,0.5861763000000001,-59.9334764,73,1.0,,0,0,0,2020-06-13 00:20:33.559285+00:00
8976,"Delaware County, New York",us,42.2452081,-74.8741045,538,7.0,,4,0,0,2020-12-17 17:45:41.346197+00:00
8977,Assunção,br,-7.073885,-36.7284687,20,0.0,,0,0,0,2020-06-13 00:19:43.512297+00:00
8978,"Decatur County, Iowa",us,40.8146492,-93.8248241,388,3.0,,0,1,0,2020-12-17 17:45:41.346197+00:00
8979,Mirabela,br,-16.2564823,-44.1606143,7,0.0,,0,0,0,2020-06-13 00:20:13.332117+00:00
8980,Linfen,cn,36.088005,111.518975,2,0.0,2.0,0,0,0,2020-12-18 17:54:48.508171+00:00
8981,Semnan,ir,35.2255585,54.4342138,645,,,0,0,0,2020-07-01 06:48:22.055075+00:00
8982,"Pittsylvania County, Virginia",us,36.7440186,-79.4703885,2262,31.0,0.0,17,0,0,2020-12-17 17:48:16.112082+00:00
8983,"Madison County, Ohio",us,39.9154985,-83.3789389,2542,21.0,,56,1,0,2020-12-17 17:45:41.346197+00:00
8984,Tenório,br,-6.9385901,-36.6296349,2,0.0,,0,0,0,2020-06-13 00:20:36.282447+00:00
8985,Yunyang County,cn,30.930612,108.697324,25,0.0,25.0,0,0,0,2020-12-18 17:54:48.508171+00:00
8986,Girau do Ponciano,br,-9.882830799999999,-36.8305595,71,2.0,,5,1,0,2020-06-13 00:19:59.591454+00:00
8987,Bernardo Sayão,br,-7.9806659,-48.9605972,0,0.0,,0,0,0,2020-06-11 22:48:19.921374+00:00
8988,Santa Cruz de Monte Castelo,br,-22.9546945,-53.2968392,4,0.0,,0,0,0,2020-06-13 00:20:27.505784+00:00
8989,"Clay County, Illinois",us,38.7279431,-88.55653099999999,1121,31.0,,11,3,0,2020-12-17 17:45:41.346197+00:00
8990,"Conway County, Arkansas",us,35.2727492,-92.6983868,994,10.0,,25,0,0,2020-12-17 17:45:41.346197+00:00
8991,Riacho de Santana,br,-13.6063873,-42.9400663,14,0.0,,2,0,0,2020-06-13 00:20:25.450956+00:00
8992,Marcionílio Souza,br,-13.0043157,-40.5318313,7,0.0,,1,0,0,2020-06-13 00:20:11.791649+00:00
8993,"Berkshire County, Massachusetts",us,42.311782,-73.1821623,2373,112.0,,0,0,0,2020-12-18 17:45:39.083225+00:00
8994,Gaspar,br,-26.9340955,-48.9539069,65,2.0,,0,0,0,2020-06-13 00:19:59.430883+00:00
8995,Coroaci,br,-18.6160477,-42.2794946,1,0.0,,0,0,0,2020-06-13 00:19:53.524014+00:00
8996,São João d'Aliança,br,-14.707946,-47.521893,13,1.0,,0,0,0,2020-06-13 00:20:33.545936+00:00
8997,Glória do Goitá,br,-7.9995755,-35.2947008,102,17.0,,0,1,0,2020-06-13 00:19:59.634339+00:00
8998,"Nodaway County, Missouri",us,40.2907281,-94.81059549999999,2224,18.0,,13,0,0,2020-12-17 17:45:41.346197+00:00
8999,Odessa Oblast,ua,46.484583,30.7326,59974,835.0,22262.0,0,0,0,2020-12-18 17:54:56.450127+00:00
9000,Kohgiluyeh and Boyer-Ahmad,ir,30.724586,50.8456323,73,,,0,0,0,2020-07-01 06:48:22.134287+00:00
9001,Pilão Arcado,br,-10.0055022,-42.4939896,46,0.0,,0,0,0,2020-06-13 00:20:20.597062+00:00
